Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Negative Connotations
ብዙም ግንዛቤ የላችሁም ።  ምን ሊል አስቦ ነው? የምን ጥሩና መጥፎ ነው? እንዲህ ካመናችሁ እንዲህ ናችሁ እያልከን አይደል? ??,Medium,critical and confrontational,disparaging and provocative,negative,"ብዙም ግንዛቤ የላችሁም, የምን ጥሩና መጥፎ ነው, እንዲህ ናችሁ"
መሬቱ እስኪወሰድ መጠበቅ የለብህም,Medium,critical,direct and assertive,negative,የለብህም
በዚህ ሪፖርት ውስጥ ዋዜማን እንደዚያ የሚያስብል ነገር ያለ አይመስለኝም? የአንደ ወገን ሀሳብ ብቻ መስማት ለሚፈልጉ የመንግስ ሚዲያዎችን መስማት ይችላል፡፡,Medium,critical,subjective and opinionated,disapproving,"ዋዜማን, አንደ ወገን, መንግስ"
መቼም የፖለቲካ ሹም ልማድ ጨርሶ አይልቀም - ምን ተደርጎለት ይሆን እንዲህ የሚሽቆጠቆጠው?,Medium,critical,informative and questioning,skeptical,"ሹም, ልማድ, ጨርሶ, አይልቀም"
ስዩም ተሾመ እና ናትናኤል መኮንን በልጅነታቸው ያመለጣቸው ክትባት ይኖር ይሆን እንዴ,Medium,speculative,proverbial and indirect,questioning,ክትባት
ጦርነት ሲያልቅ ነው የሚታወቀው ።ከዛ በፊት ግን አንተ በሰብአዊነት የሚደረገውንና የሚታሰበውን አድርግ ።,Low,cautionary,advisory and neutral,responsible,none
የአንተ ድረጅት የፈጠረዉ ችግር ሳይታይህ ቀርቶ ነው አሁን እንዲህ የምትለው፡ አምላክ ፍርዱን ይስጥ,Medium,accusatory,informal and critical,disapproval,"ችግር, ፍርዱ"
ጀግንነት ሲቪል ሰው ማጥቃት አድርገህ ነው እንዴ የምታየው ?,Medium,questioning and accusatory,critical and challenging,disapproval,ማጥቃት
ድሮም ሰዉ የሚላትን አልሰማ ብላ ነው እንጂ እዚሁ ብትቀመጥ ኖሮ፣ ይሄ ሁላ አይደርስባትን ነበር።,Medium,critical,informative and judgmental,disapproving,"አልሰማ, ኖሮ"
የደርግ ልጅ ደርጋዊነትን ስትሰብክ.ምን ታድርግ? ሕግ የሚባል ነገር እንዳለ አባቷ አላስተማራትማ,Medium,accusatory,critical and informal,negative,ሕግ የሚባል ነገር እንዳለ አባቷ አላስተማራትማ
ልደቱ  ወደ መረፊያ ቤት ተወሰደ:: ከዚህ በኋላ ንቅናቄ እና ግንባር አያስፈልግም ተብሎ,Low,neutral,informative,calm,none
ብሩ የተሰጠው የኢትዮጵያ ጠ/ሚኒስትር ስለነበረ ነው ፤ ስለዚ ዓቃቤ ህግም ይህን መጠየቅ ይችላል ።,Low,neutral,informative,neutral,none
መሰሪያ በሻንጣ የጫነችው የፖሊስ መኪና (ፖሊስ ኢት 0384 ET) እንድትቃጠል ተደርጋለች።,High,aggressive,provocative,hostile,ቃጠል
ከንፅህና መጠበቂያ ሌላ  የሚታይሽ ነገር የለም እንዴ?,Medium,sarcastic,derogatory,disapproving,ከንፅህና መጠበቂያ
አይ እስከሚቀጥለው ክሪስትማስ ይቆያል እንጂ ለምን ይነሳል ልበልህ ?,Medium,sarcastic,colloquial and critical,dismissive,"አይ, ምን, ይነሳል"
የግጭቱ ምንጭ እርምጃ ከተወሰደበት በኋላ ግጭት ብኖር ተጠያቂው ማን ነው???,Medium,questioning,inquisitive and accusatory,tension,ግጭት
አልተረዳሀውም እንጂ በእጅ ያለ ወርቅ እንደመዳብ ይቆጠራል,Medium,disapproving,informative and critical,negative,"አልተረዳሀውም, ወርቅ, ይቆጠራል"
የሱ ነገር አብይን ዝምብሎ መቃወም ብቻ ሆኖል :: በዚህ ከቀጠለ ያለእድሜው ነው የሚያረጀው።,Medium,disapproving and critical,informative and somewhat accusatory,negative,"መቃወም, ዝምብሎ, ያረጀው"
መጀመሪያ ሌሎች አንተን እንዳይነኩህ፤ አንተም እነርሱን ማክበር ከዚያ ውጭ ያለው ነገር ተገቢነት የለውም,Medium,assertive,directive,cautionary,"ነኩህ, ተገቢነት የለውም"
ማኅበረ ቅዱሳን አሳሰበህ አይደል? ህወሀትም በጊዜው አልቻለውም። መሰረቱ አለት ነው አሸዋ አይደለም።,Medium,critical,informative and confrontational,negative,"አይደል, አልቻለውም, አሸዋ"
የተለመደውን ነገር ቀምሶ እንደማያወራ በምን እርግጠኛ መሆን ይቻላል???,Low,questioning,informative and slightly skeptical,doubtful,none
ሰውየው ጋር ችግር ቢኖር ኖሮ እሷን እዚህ ት/ት ቤት ስታስመርቅ አናያትም ነበር፡፡ ስዩም ተሾመ አሁን የመረጃ እጥረት ያጋጠመው ይመስላል፡፡,Medium,critical,informative,negative,"ችግር, እጥረት"
ሁሉም የተበሳጨ ቀን ከጃ-war የባሰ ጥሩ-ያልሆነ ሰው መሆን አይከብደውም። ጥሩ መሆን እንጂ የሚከብደው.,Medium,critical,informative and negative,negative,"የተበሳጨ, ጃ, የባሰ, ያልሆነ"
ከታላቅ ወንድሜ ጆ ባይደን እንዲሁም ከእህቴ ካሚላ ኣሪስ ውጤታማ የስልክ ውይይት ኣድርገናል።ባካሄድነው ህግ የማስከበር ሂደት ድጋፋቸው ችረውናል ይል ይሆናል እኮ ያ ሰውዬ,Low,neutral,informative,positive,none
አቅምህን ብታውቅ ደህና ነው ፤ እናንተ ናችሁ ባንድ በኩል ሀገሪቱ እንዳትረጋጋ ያደረጋችኋት,Medium,accusatory,critical,negative,"ያደረጋችኋት, እናንተ"
አንተ በቃል ካልተገኘህ እሱ ምን ያድርግ ብለህ ነው,Medium,accusatory,informative,condescending,በቃል
ሁሉም እናንተ እንደምታስቡት በገንዘብ የሚታለል ይመስላችኋል,Medium,accusatory,informative,negative,"ሁሉም, እናንተ, የሚታለል"
ኮሽ? እንዴት ነው ነገሩን የምታቀለው አንተ ፡ ወንድመና እህቶቻችን በሞት እያጣን እናቶቻችን እያለቀሱ እኮ ነው !,Medium,critical,serious and direct,grieving,"በሞት, እያጣን, እያለቀሱ"
አይ አንተ ሜዳ ላይ ምን እየተሰራ እነዳለ በደንብ ስለምታቅ ለግዜው በድብቅ የራስህን ስራ,High,confrontational,dismissive and accusatory,hostile,"አይ, አንተ, ምን እየተሰራ እነዳለ, በደንብ ስለምታቅ, የራስህን ስራ"
ለዚኖራል በሬየን ያረድኩት አለአበው ከእንዲህ አይነት ስራ ጋር መያዙ ላይቀር በልቶ ያልጠገበውን ያገሬውን ሰው እንዲጎዳ አድርጎ፤ እስቲ አሁን ምን ያወራ ይሆን?,High,aggressive and accusatory,informal and confrontational,negative,"ያረድኩት, መያዙ, ላይቀር, እንዲጎዳ, አድርጎ, ምን ያወራ"
በህል አለም ያለህ ያህል ነው ነገሮችን የምትረሳወ ፤ የምታወራውን ለራስህም ባትደግመው ይሻላል፡፡,Low,advisory,cautionary and personal,suggestive,ይሻላል
ሰውየው በህግ ጥላ ስር ውሎ ወደ አስር ቤት ቢገባ እንደሌሎች እስረኞች የደንቡ ነው የሚጠየቀው ወይስ ከዚያ በላይ መሆን አለበት,Low,formal,neutral,analytical,እስረኞች
እኔም ችግር አልፈጠረም አላልኩም .ነገር ግን ያንውን አንተ እንዳሞገስከው አላረኩትም.ባይዋጥልህም ይኸው ነው,Medium,defensive,colloquial,defensive,"ችግር, አላረኩትም, ባይዋጥልህ"
በሰዎች ላይ አትፍረድ ፤ እንዳይፈረድብህ,Low,cautionary,advisory and neutral,warning,none
ህዝብ ያ ሁሉ መከራና መፈናቀል ሲደርስበት መግለጫ ያልሰጠህ እንኩዋን አደረሳችሁ መቼም ከልብህ እንደማይሆን እንረዳለን,Medium,accusatory,emotional and critical,discontent,"መከራና መፈናቀል, እንኩዋን አደረሳችሁ"
እዩት እሄን ሰው.አሁን በዚህ ሰአት መቀበል ይሻላል ወይስ ስሙ ይቀየርልኝ ብሎ መጮህ ??,Medium,inquisitive,casual and informal,critical,none
በሀይል ጠቅላይሚኒስቴር ለመሆን ማሰብ አርቆ አለማሰብን ያሳያል፡፡,Low,critical,assertive,disapproving,"አርቆ, አለማሰብ"
በሞናሊዛ ላይ የደረሰው ግፍ ባንቺ እና ቤተሰቦችሽ ቢደርስስ,High,threatening,aggressive,hostile,ግፍ
መንግስት እንኳን ባመነው ፡ በደኖ፣ አርባጉጉ፣ ጉራፈርዳ፣ ቤንቺ ማጂ፣ መተከል፣ በድምሩ ከ5ሺ ያለነሱ ህይወታቸውን ማጣታቸውን አልሰማሽም ?,High,accusatory,critical and confrontational,negative,"መንግስት, መተከል, ህይወታቸውን ማጣታቸውን"
በመጀመሪያ አንተ ነህ ነገር የማይገባህ ሲቀጥል ደግሞ ምን አገባህ መች እንደከፈትኩት,Medium,aggressive,confrontational and disrespectful,negative,"የማይገባህ, እንደከፈትኩት"
አንዳንድ ጊዜ እንደመንጌ ድንገት ተነስተህ ልትሄድ እንደምትችል አስባለሁ,Low,neutral,informative,casual,እንደመንጌ
ውስጤ ያለውን ትልቅ የሀገር መውደድ ስሜት ፤ አብይ የበለጠ አነሳሳው,Low,personal and emotive,expressive and subjective,patriotic and positive,none
አብይ አሕመድ ትግራይ ለመርዳት ያሰበ አይመስለኝም,Medium,critical,assertive,doubtful,አሕመድ
ሴትኮ ሁሉም ነገር ናት፡ ውሻ ደግም ታማኝ ነው ያሳደገውን ያውቃል ይልቅ የአንተ ነገር ገረመኝ,High,derogatory,offensive,negative,"ሴት, ውሻ, ገረመኝ"
የእርሱ ብስለት ከጊዜ ወደ ጊዜ ከእድሜው ጋር እንደሚጠበቀው አብሮ የሚሄድ እየሆነልኝ አይደለም፡፡,Low,formal,analytical,negative,ብስለት
አቤት አሉላ እንዴት ነው የሚያጋንነው ፡፡ ምንድነው እንዲህ የሚያናግረው,Medium,questioning and critical,informal and slightly accusatory,disapproving,"አጋንነው, የሚያናግረው"
ለምን ሄደሽ አትፈልጊም አንቺ? የ360 የስራ ባልደረባ አይደለሽ,Medium,confrontational,informal and accusatory,judgmental,አይደለሽ
ከማይበሉ እንሰሳት ተሰርቶ የሚቀርብ ጥብስ ቢቀርብህስ ?,Medium,inquisitive,conversational,critical,"እንሰሳት, ተሰርቶ"
ነገሮችን በስማቸው መጥራት ለምንድነው ቅሬታ የሚፈጥረው፤ ከባድ የሆነው የቀበሌ ዋጋስ ምንድነው ;,Medium,critical,argumentative,negative,"ቅሬታ, ከባድ"
አንተ ይህ ፍራሽ ይመቸኛል ይህ አልተወቸኝም ብለህ ስታማርጥ አነሱ ራሳቸውን በተፈጥሮ እና በሰው ሰራሽ ችግር ሁሌ ይባክናሉ ፤ እነርሱን መውቀስህን አቁም እስቲ,Medium,aggressive,derogatory and condescending,negative,"ፍራሽ, አልተወቸኝም, አነሱ, ተፈጥሮ, ችግር, አቁም"
ምግባራቸው ስለሚናገር ነዋ ስለ እናንተ ደግሞ መፅሀፉም ስለሚል 4.,Low,neutral,informative,neutral,none
ይሄ በህዝብ ሲያዝ ፖሊስ ነኝ ሲል የነበረ ሌላ ጊዜ ሲቪል መስሎ አደጋ ሊያደርስ ሲንቀሳቀስ ተገኝቶ ፖሊስ ሆኖም ተገኝቷል,Medium,cautionary,descriptive and critical,concerned,"አደጋ, ሲንቀሳቀስ"
ሚዛን የሚደፋ ሀሳብ ከማያመጣ ሰው ጋር ሀሳብ ማጋራትም መመለስም ይከብዳል፡፡,Medium,dismissive,critical,negative,ይከብዳል
የእኛ ቴሌቪዥን በትግራይ ክልል ስለተፈጠረው የማህበራዊ ቀውስ ምንም ሳይል ፣ በአንፃሩ ስለማዳጋስካር የረሃብ ክስተት ጥልቅ ትንታኔ  ሲሰጥ ሲታይ እንደ ሀገር ያሳዝናል ፡፡,Low,serious and formal,informative,concerned,ረሃብ
አማራ ክልል ውስጥ ያሉ የመንግስት ሹሞች ችግር ያለባቸው ነው የሚመስለኝ፡፡ የፓሊስ ኮሚሽነሩ ስቲዲዮ ውስጥ መሸለል የሚቃጣው ነወ የሚመስለው።,Medium,critical,informative and assertive,negative,"ችግር, መሸለል, የሚቃጣው"
ግባና ታገላ እዛ ያለን የገበሬ ልጅ መቀለጃ ማድረግ አያስፈልግም። ጥግ ላይ ቆሞ ማውራተ ጀግና አያስብልም፡፡ ይሄ የፍቅር ክሊኒክ አይደለም ገብቶ መታገልን ይጠይቃል።,Medium,critical,informal,disapproving,"ታገላ, መቀለጃ, ጥግ ላይ, ጀግና አያስብልም, ክሊኒክ, መታገልን"
በምን ሂሳብ ነው ይንን የፖለቲካ ሹም አባት ብለህ የምትጠራው,Medium,accusatory,informal and critical,negative,ሹም አባት
የሰውነት ክፍሎችህ ሁሉ ከሰው የሚጠበቅ መልካም ነገሮችን እየተናገሩ አይደለም,Medium,critical,disparaging,negative,አይደለም
አንተ ስራ ፈተህ ተገቢ ያልሆኑ ቃላቶችን ከእህቶች ጋር ትለዋወጣለህ !,Medium,accusatory,confrontational and critical,disapproving,"ፈተህ, ተገቢ ያልሆኑ ቃላቶች"
ኢትዮጵያን ሶሪያ የሚያደርጋት የመንግስት አገዛዝ እንጅ አሜሪካ ያላት አቋም አይደለም።,Medium,critical,assertive,negative,"ሶሪያ, የመንግስት አገዛዝ"
ጀነራል አብርሃ ወልደማርያም (ኳርተር) ህይወቱ አልፏል፡፡,Low,neutral,informative,somber,none
ስዩም አለቆቹ የሚወዱትን ይወዳል፣ የሚጠሉትን ይጠላል። እሱ የሚናገረው በሙሉ አለቆቹ የነገሩትን ነው።,Medium,assertive,accusatory,negative,ይጠላል
አስመረረን እኮ እግዚአብሔር ፍርዱን ይስጠው,Medium,accusatory,emotional and expressive,complaint,አስመረረን
ገራሚ የሆንከው አንተነህ ይልቅስ ደግሞ በጣም ሚያስቀኝ የዚህ የሚያረገው ግላቭ ነገር ነው ኮሮናን መከላከሉ ነው ፤ እራስ ወዳድ,High,aggressive and confrontational,derogatory and accusatory,hostile,"ገራሚ, ይልቅስ, ሚያስቀኝ, ግላቭ, እራስ ወዳድ"
ከእርሱ ጋር ተባብረሽ በመስራትሽ አንድ ቀን ተጠያቂ ልትሆኝ እንደምትችይ ማወቅ አለብሽ ፡፡,Medium,threatening,admonishing and cautionary,hostile,"ተባብረሽ, ተጠያቂ, ማወቅ አለብሽ"
