Sentence,Toxicity Level,Tone,Language,Implied Sentiment
थमता नहीं है सिलसिला कत्ल और बलात्कारों का क्या सो गया है ज़मीर नेता और सरकारों का,Medium,Critical,Accusatory,Condemnatory
जानते है जैसे ही तेजस्वी के पास पावर आयेगा ये चतुर्वेदी पैरो मे सबसे पहले गिर कर चापलूसी करना शुरु कर देगा । नीच,High,Accusatory and Dismissive,Derogatory and Insulting,Contemptuous
क्योंकि उसने तुझे बुलाना छोड़ दिया है ना तलवा चाटने के लिए ,Medium,Derogatory,Disrespectful and Insulting,Contemptuous
उसके मां और बाप कब्र में कैसे?? सुअरो जबाब दो,High,Aggressive,Confrontational and Disrespectful,Hostile
भारत का सुअर मीडिया का वहिष्कार करे,High,Aggressive,Insulting,Hostile
कुछ दोस्त ऐसे भी होते है।। भोसडीके।।,High,Dismissive,Insulting,Hostile
माधरजात अभी बोल रहा था एक महिना हुआ है,High,Hostile,Abusive and Insulting,Angry
साले सुअर जब भी मुह मारेंगे गू ही मारेगे !,High,Hostile,Abusive,Contemptuous
बन्दर ने पेड़ की डाली पर दो गुलाटी मारी और मादा सम्भोग के लिए तैयार हो गयी भेनचोद।,High,Crude,Offensive and Vulgar,Disrespectful
मर जाना ही अच्छा है तेरे इस सुअर हसबैंड का,High,Aggressive,Derogatory and Insulting,Malicious
मै भी कहेता हूं अबे कुत्तों ये क्या है ?,High,Aggressive,Confrontational and Insulting,Disrespectful
रंडी रोना रोने वालों कहाँ हो ?,Medium,Sarcastic,Informal and Derogatory,Contemptuous
बुखारी का बुखार और गांड का खुमार दोनों निकाल देंगे,High,Aggressive,Offensive and Crude,Hostile
इसमे भोसडीके कहां से आ गए ?,High,Dismissive,Confrontational and Insulting,Hostile
अरे वाह एक भड़वा दूसरे भड़वे. को बधाई दे रहा है,High,Mocking,Insulting,Contemptuous
दलाली क्यों करती है ? तेरी खुजली हम मिटा देंगे!,High,Accusatory and Threatening,Aggressive and Offending,Hostile
रंडी तेरी औकात नही है भारत के मामले पर तू कुछ भौके,High,Aggressive,Insulting and Domineering,Contemptuous
"धर्म विशेष मत बोलो प्लीज़ भाई,  खुल के बोलो मादरचोद",High,Aggressive,Confrontational and Insulting,Hostile
बाकी का मीडिया सूअर बिका हुआ है। बिकाऊ सूअर मीडिया।,High,Aggressive,Derogatory and Insulting,Contemptuous
